unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,:@computed_region_7mpf_4k6g,bbl,vehicle_type,closed_date,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,intersection_street_1,intersection_street_2,landmark,taxi_pick_up_location
59690447,2023-12-10T00:33:16.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10029,155 EAST  106 STREET,EAST  106 STREET,LEXINGTON AVENUE,3 AVENUE,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-10T01:12:31.000,11 MANHATTAN,MANHATTAN,999260,227847,ONLINE,Unspecified,MANHATTAN,40.79205073082468,-73.9457923046906,"{'latitude': '40.79205073082468', 'longitude': '-73.9457923046906', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12426,7,4,35,14,14,1016340026,,2023-12-10T01:12:28.000,,,,,LEXINGTON AVENUE,3 AVENUE,EAST  106 STREET,
59691944,2023-12-10T00:33:12.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11226,870 FLATBUSH AVENUE,FLATBUSH AVENUE,MARTENSE STREET,CHURCH AVENUE,ADDRESS,BROOKLYN,In Progress,,,14 BROOKLYN,BROOKLYN,995667,176424,ONLINE,Unspecified,BROOKLYN,40.6509124343869,-73.95885543060284,"{'latitude': '40.6509124343869', 'longitude': '-73.95885543060284', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13510,60,2,11,43,43,3050820044,,,,,,,MARTENSE STREET,CHURCH AVENUE,FLATBUSH AVENUE,
59688304,2023-12-10T00:33:03.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10456,1465 WASHINGTON AVENUE,WASHINGTON AVENUE,ST PAULS PLACE,EAST  171 STREET,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-12-10T00:42:12.000,03 BRONX,BRONX,1010885,244212,ONLINE,Unspecified,BRONX,40.83694066292417,-73.90374441298103,"{'latitude': '40.83694066292417', 'longitude': '-73.90374441298103', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10934,34,5,42,25,25,2029020036,,2023-12-10T00:42:09.000,,,,,ST PAULS PLACE,EAST  171 STREET,WASHINGTON AVENUE,
59693874,2023-12-10T00:32:48.000,DPR,Department of Parks and Recreation,Damaged Tree,Tree Leaning/Uprooted,Street,11233,644 MCDONOUGH STREET,MCDONOUGH STREET,RALPH AVENUE,HOWARD AVENUE,ADDRESS,BROOKLYN,In Progress,,,03 BROOKLYN,BROOKLYN,1006213,188353,PHONE,Unspecified,BROOKLYN,40.68363499460079,-73.92081092230228,"{'latitude': '40.68363499460079', 'longitude': '-73.92081092230228', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13516,69,2,17,52,52,3015000036,,,,,,,RALPH AVENUE,HOWARD AVENUE,MAC DONOUGH STREET,
59693660,2023-12-10T00:32:43.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10003,117 EAST   11 STREET,EAST   11 STREET,4 AVENUE,3 AVENUE,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-12-10T01:05:49.000,03 MANHATTAN,MANHATTAN,987082,205901,MOBILE,Unspecified,MANHATTAN,40.73182689956645,-73.98978164967104,"{'latitude': '40.73182689956645', 'longitude': '-73.98978164967104', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11724,70,4,50,5,5,1005560075,Car,2023-12-10T01:05:45.000,,,,,4 AVENUE,3 AVENUE,EAST   11 STREET,
59691364,2023-12-10T00:32:39.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11373,92-02 CORONA AVENUE,CORONA AVENUE,92 STREET,93 STREET,ADDRESS,ELMHURST,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-12-10T00:49:02.000,04 QUEENS,QUEENS,1019659,209793,ONLINE,Unspecified,QUEENS,40.742439043264866,-73.87221775214613,"{'latitude': '40.742439043264866', 'longitude': '-73.87221775214613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14784,66,3,5,68,68,4018620001,,2023-12-10T00:48:58.000,,,,,92 STREET,93 STREET,CORONA AVENUE,
59690190,2023-12-10T00:32:24.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10310,29 ARCADIA PLACE,ARCADIA PLACE,DEAD END,RAYMOND PLACE,ADDRESS,STATEN ISLAND,Closed,The Police Department issued a summons in response to the complaint.,2023-12-10T01:13:35.000,01 STATEN ISLAND,STATEN ISLAND,950031,168101,ONLINE,Unspecified,STATEN ISLAND,40.628008849444434,-74.12327610296825,"{'latitude': '40.628008849444434', 'longitude': '-74.12327610296825', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10697,4,1,13,74,74,5002307502,,2023-12-10T01:13:31.000,,,,,DEAD END,RAYMOND PLACE,ARCADIA PLACE,
59687277,2023-12-10T00:32:23.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11105,21-24 31 STREET,31 STREET,21 AVENUE,DITMARS BOULEVARD,ADDRESS,ASTORIA,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-12-10T01:08:44.000,01 QUEENS,QUEENS,1009400,222510,MOBILE,Unspecified,QUEENS,40.777379055532506,-73.9091923175842,"{'latitude': '40.777379055532506', 'longitude': '-73.9091923175842', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16862,39,3,4,72,72,4008460042,,2023-12-10T01:08:38.000,,,,,21 AVENUE,DITMARS BOULEVARD,31 STREET,
59691571,2023-12-10T00:32:21.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11217,233 BUTLER STREET,BUTLER STREET,BOND STREET,NEVINS STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-10T00:54:09.000,06 BROOKLYN,BROOKLYN,988002,187734,ONLINE,Unspecified,BROOKLYN,40.68196243389455,-73.98647225205205,"{'latitude': '40.68196243389455', 'longitude': '-73.98647225205205', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17619,14,2,38,48,48,3004050051,,2023-12-10T00:54:06.000,,,,,BOND STREET,NEVINS STREET,BUTLER STREET,
59693449,2023-12-10T00:31:54.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11373,92-02 CORONA AVENUE,CORONA AVENUE,92 STREET,93 STREET,ADDRESS,ELMHURST,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-12-10T00:46:28.000,04 QUEENS,QUEENS,1019659,209793,ONLINE,Unspecified,QUEENS,40.742439043264866,-73.87221775214613,"{'latitude': '40.742439043264866', 'longitude': '-73.87221775214613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14784,66,3,5,68,68,4018620001,,2023-12-10T00:46:25.000,,,,,92 STREET,93 STREET,CORONA AVENUE,
59688190,2023-12-10T00:31:49.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10458,308 EAST  198 STREET,EAST  198 STREET,BAINBRIDGE AVENUE,POND PLACE,ADDRESS,BRONX,Closed,The Police Department issued a summons in response to the complaint.,2023-12-10T01:09:39.000,07 BRONX,BRONX,1015217,255632,PHONE,Unspecified,BRONX,40.86827101603081,-73.88803636764355,"{'latitude': '40.86827101603081', 'longitude': '-73.88803636764355', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10936,24,5,22,34,34,2032900030,,2023-12-10T01:09:35.000,,,,,BAINBRIDGE AVENUE,POND PLACE,EAST  198 STREET,
59689301,2023-12-10T00:31:48.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11103,31-02 44 STREET,44 STREET,31 AVENUE,NEWTOWN ROAD,ADDRESS,ASTORIA,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-10T00:44:13.000,01 QUEENS,QUEENS,1008014,215972,ONLINE,Unspecified,QUEENS,40.75943778717258,-73.91421978280957,"{'latitude': '40.75943778717258', 'longitude': '-73.91421978280957', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16860,39,3,33,72,72,4006940001,,2023-12-10T00:44:10.000,,,,,31 AVENUE,NEWTOWN ROAD,44 STREET,
59688127,2023-12-10T00:31:04.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,10036,560 11 AVENUE,11 AVENUE,WEST   42 STREET,WEST   43 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-10T00:38:38.000,04 MANHATTAN,MANHATTAN,984789,216587,MOBILE,Unspecified,MANHATTAN,40.76115772460374,-73.99805433750213,"{'latitude': '40.76115772460374', 'longitude': '-73.99805433750213', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13094,12,4,10,6,6,1010710001,Car,2023-12-10T00:38:36.000,,,,,WEST   42 STREET,WEST   43 STREET,11 AVENUE,
59692918,2023-12-10T00:30:58.000,EDC,Economic Development Corporation,Noise - Helicopter,Other,Above Address,11238,135 EASTERN PARKWAY,EASTERN PARKWAY,UNDERHILL AVENUE,WASHINGTON AVENUE,ADDRESS,BROOKLYN,In Progress,,,08 BROOKLYN,BROOKLYN,994156,184165,ONLINE,Unspecified,BROOKLYN,40.67216158783738,-73.96428939702098,"{'latitude': '40.67216158783738', 'longitude': '-73.96428939702098', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13829,16,2,48,49,49,3011790047,,,,,,,UNDERHILL AVENUE,WASHINGTON AVENUE,EASTERN PARKWAY,
59689295,2023-12-10T00:30:45.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10031,3666 BROADWAY,BROADWAY,WEST  151 STREET,WEST  152 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-12-10T00:53:03.000,09 MANHATTAN,MANHATTAN,998789,241857,ONLINE,Unspecified,MANHATTAN,40.83050506559078,-73.94746294646096,"{'latitude': '40.83050506559078', 'longitude': '-73.94746294646096', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12428,37,4,23,19,19,1020830001,,2023-12-10T00:53:00.000,,,,,WEST  151 STREET,WEST  152 STREET,BROADWAY,
59687609,2023-12-10T00:30:42.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10030,105 EDGECOMBE AVENUE,EDGECOMBE AVENUE,WEST  139 STREET,WEST  140 STREET,ADDRESS,NEW YORK,In Progress,,,10 MANHATTAN,MANHATTAN,999238,238011,ONLINE,Unspecified,MANHATTAN,40.819948140527735,-73.94584906496696,"{'latitude': '40.819948140527735', 'longitude': '-73.94584906496696', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12427,18,4,36,20,20,1020480025,,,,,,,WEST  139 STREET,WEST  140 STREET,EDGECOMBE AVENUE,
59689442,2023-12-10T00:29:49.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11213,1560 FULTON STREET,FULTON STREET,FULTON STREET,HERKIMER STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-10T01:34:28.000,03 BROOKLYN,BROOKLYN,1001365,186869,ONLINE,Unspecified,BROOKLYN,40.67957245472067,-73.93829447578248,"{'latitude': '40.67957245472067', 'longitude': '-73.93829447578248', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17615,69,2,49,52,52,3016997501,,2023-12-10T01:34:23.000,,,,,FULTON STREET,HERKIMER STREET,FULTON STREET,
59693324,2023-12-10T00:29:48.000,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Club/Bar/Restaurant,10031,3612 BROADWAY,BROADWAY,WEST  148 STREET,WEST  149 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-10T00:53:23.000,09 MANHATTAN,MANHATTAN,998431,241210,ONLINE,Unspecified,MANHATTAN,40.82872981821377,-73.9487579560851,"{'latitude': '40.82872981821377', 'longitude': '-73.9487579560851', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12428,37,4,23,19,19,1020800059,,2023-12-10T00:53:19.000,,,,,WEST  148 STREET,WEST  149 STREET,BROADWAY,
59688244,2023-12-10T00:29:46.000,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Store/Commercial,11361,BELL BOULEVARD,BELL BOULEVARD,40 AVENUE,BELL BOULEVARD,INTERSECTION,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-10T00:41:06.000,11 QUEENS,QUEENS,1047595,217802,MOBILE,Unspecified,QUEENS,40.76426566610473,-73.77132860459679,"{'latitude': '40.76426566610473', 'longitude': '-73.77132860459679', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14196,26,3,20,69,69,,,2023-12-10T00:41:03.000,,,,,40 AVENUE,BELL BOULEVARD,,
59692515,2023-12-10T00:29:31.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10075,130 EAST   80 STREET,EAST   80 STREET,PARK AVENUE,LEXINGTON AVENUE,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-12-10T01:14:45.000,08 MANHATTAN,MANHATTAN,995615,221950,ONLINE,Unspecified,MANHATTAN,40.77587047668146,-73.95896597281886,"{'latitude': '40.77587047668146', 'longitude': '-73.95896597281886', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10092,23,4,51,11,11,1015080061,,2023-12-10T01:14:43.000,,,,,PARK AVENUE,LEXINGTON AVENUE,EAST   80 STREET,
59690903,2023-12-10T00:29:24.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10002,172 RIVINGTON STREET,RIVINGTON STREET,CLINTON STREET,ATTORNEY STREET,ADDRESS,NEW YORK,In Progress,,2023-12-10T02:16:15.000,03 MANHATTAN,MANHATTAN,988517,201210,PHONE,Unspecified,MANHATTAN,40.71895066827974,-73.98460689360681,"{'latitude': '40.71895066827974', 'longitude': '-73.98460689360681', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11723,70,4,32,4,4,1003440170,,,,,,,CLINTON STREET,ATTORNEY STREET,RIVINGTON STREET,
59692471,2023-12-10T00:29:22.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10007,71 MURRAY STREET,MURRAY STREET,WEST BROADWAY,GREENWICH STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-12-10T01:02:59.000,01 MANHATTAN,MANHATTAN,981320,199618,ONLINE,Unspecified,MANHATTAN,40.71458155374243,-74.01056921611878,"{'latitude': '40.71458155374243', 'longitude': '-74.01056921611878', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11728,56,4,32,1,1,1001327503,,2023-12-10T01:02:54.000,,,,,WEST BROADWAY,GREENWICH STREET,MURRAY STREET,
59693012,2023-12-10T00:29:21.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10468,2735 SEDGWICK AVENUE,SEDGWICK AVENUE,WEST  195 STREET,WEST  197 STREET,ADDRESS,BRONX,In Progress,,2023-12-10T02:07:11.000,08 BRONX,BRONX,1011195,256589,PHONE,Unspecified,BRONX,40.87091088071392,-73.90257436483404,"{'latitude': '40.87091088071392', 'longitude': '-73.90257436483404', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11606,48,5,29,33,33,2032530063,Truck,,,,,,WEST  195 STREET,WEST  197 STREET,SEDGWICK AVENUE,
59694997,2023-12-10T00:29:02.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11102,29-28 NEWTOWN AVENUE,NEWTOWN AVENUE,29 STREET,30 STREET,ADDRESS,ASTORIA,In Progress,,,01 QUEENS,QUEENS,1005890,219426,MOBILE,Unspecified,QUEENS,40.76892357607531,-73.92187559982852,"{'latitude': '40.76892357607531', 'longitude': '-73.92187559982852', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16859,39,3,4,72,72,4005940050,,,,,,,29 STREET,30 STREET,NEWTOWN AVENUE,
59690918,2023-12-10T00:28:55.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11420,115-41 125 STREET,125 STREET,115 AVENUE,116 AVENUE,ADDRESS,SOUTH OZONE PARK,In Progress,,,10 QUEENS,QUEENS,1035854,186254,PHONE,Unspecified,QUEENS,40.67775055057168,-73.81395460053339,"{'latitude': '40.67775055057168', 'longitude': '-73.81395460053339', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24016,62,3,46,64,64,4116690045,,,,,,,115 AVENUE,116 AVENUE,125 STREET,
59687202,2023-12-10T00:28:53.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11207,640 STANLEY AVENUE,STANLEY AVENUE,VERMONT STREET,VAN SICLEN AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-12-10T00:45:42.000,05 BROOKLYN,BROOKLYN,1016195,179364,MOBILE,Unspecified,BROOKLYN,40.65893182677183,-73.88486278314905,"{'latitude': '40.65893182677183', 'longitude': '-73.88486278314905', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17214,45,2,25,47,47,3043710001,,2023-12-10T00:45:38.000,,,,,VERMONT STREET,VAN SICLEN AVENUE,STANLEY AVENUE,
59688311,2023-12-10T00:28:48.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11207,640 STANLEY AVENUE,STANLEY AVENUE,VERMONT STREET,VAN SICLEN AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-12-10T00:45:37.000,05 BROOKLYN,BROOKLYN,1016195,179364,MOBILE,Unspecified,BROOKLYN,40.65893182677183,-73.88486278314905,"{'latitude': '40.65893182677183', 'longitude': '-73.88486278314905', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17214,45,2,25,47,47,3043710001,,2023-12-10T00:45:31.000,,,,,VERMONT STREET,VAN SICLEN AVENUE,STANLEY AVENUE,
59689097,2023-12-10T00:28:43.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11236,1570 EAST  102 STREET,EAST  102 STREET,SEAVIEW AVENUE,SHORE PARKWAY,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-12-10T00:53:33.000,18 BROOKLYN,BROOKLYN,1016286,170615,MOBILE,Unspecified,BROOKLYN,40.6349174051776,-73.88457634876487,"{'latitude': '40.6349174051776', 'longitude': '-73.88457634876487', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13827,5,2,8,42,42,3083290225,,2023-12-10T00:53:27.000,,,,,SEAVIEW AVENUE,SHORE PARKWAY,EAST  102 STREET,
59693071,2023-12-10T00:28:11.000,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,Subway,,,,,,ADDRESS,,Assigned,The Department of Homeless Services has sent a mobile outreach response team to the location.,2023-12-10T00:41:48.000,Unspecified MANHATTAN,MANHATTAN,990522,213248,ONLINE,Unspecified,MANHATTAN,40.75199081284663,-73.9773626789589,"{'latitude': '40.75199081284663', 'longitude': '-73.9773626789589', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10355,11,4,51,8,8,,,,4,4 5 6 Uptown & The Bronx,,Platform,,,,
59690822,2023-12-10T00:28:02.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11368,108-34 49 AVENUE,49 AVENUE,108 STREET,111 STREET,ADDRESS,CORONA,In Progress,,,04 QUEENS,QUEENS,1024486,210955,ONLINE,Unspecified,QUEENS,40.7456077942738,-73.85479139201097,"{'latitude': '40.7456077942738', 'longitude': '-73.85479139201097', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14510,66,3,21,68,68,4020050013,SUV,,,,,,108 STREET,111 STREET,49 AVENUE,
